Cycles,Current density,Voltage
1.74156,61,-299.88579
1.7421,61,-301.90131
1.74265,61,-303.9135
1.74319,61,-305.92236
1.74373,61,-307.92785
1.74427,61,-309.92995
1.74482,61,-311.92863
1.74536,61,-313.92388
1.7459,61,-315.91566
1.74644,61,-317.90396
1.74698,61,-319.88875
1.74753,61,-321.87001
1.74807,61,-323.84771
1.74861,61,-325.82184
1.74915,61,-327.79236
1.7497,61,-329.75926
1.75024,61,-331.7225
1.75078,61,-333.68208
1.75132,61,-335.63796
1.75187,61,-337.59012
1.75241,61,-339.53854
1.75295,61,-341.48319
1.75349,61,-343.42406
1.75404,61,-345.36111
1.75458,61,-347.29434
1.75512,61,-349.2237
1.75566,61,-351.14919
1.75621,61,-353.07077
1.75675,61,-354.98843
1.75729,61,-356.90214
1.75783,61,-358.81188
1.75838,61,-360.71762
1.75892,61,-362.61935
1.75946,61,-364.51704
1.76,61,-366.41068
1.76054,61,-368.30023
1.76109,61,-370.18567
1.76163,61,-372.06699
1.76217,61,-373.94415
1.76271,61,-375.81715
1.76326,61,-377.68595
1.7638,61,-379.55054
1.76434,61,-381.41088
1.76488,61,-383.26697
1.76543,61,-385.11878
1.76597,61,-386.96628
1.76651,61,-388.80945
1.76705,61,-390.64828
1.7676,61,-392.48274
1.76814,61,-394.31281
1.76868,61,-396.13847
1.76922,61,-397.95969
1.76977,61,-399.77646
1.77031,61,-401.58876
1.77085,61,-403.39655
1.77139,61,-405.19983
1.77194,61,-406.99856
1.77248,61,-408.79274
1.77302,61,-410.58233
1.77356,61,-412.36732
1.7741,61,-414.14768
1.77465,61,-415.9234
1.77519,61,-417.69445
1.77573,61,-419.46082
1.77627,61,-421.22248
1.77682,61,-422.97941
1.77736,61,-424.73159
1.7779,61,-426.479
1.77844,61,-428.22162
1.77899,61,-429.95944
1.77953,61,-431.69242
1.78007,61,-433.42055
1.78061,61,-435.1438
1.78116,61,-436.86217
1.7817,61,-438.57562
1.78224,61,-440.28415
1.78278,61,-441.98772
1.78333,61,-443.68632
1.78387,61,-445.37993
1.78441,61,-447.06852
1.78495,61,-448.75209
1.7855,61,-450.4306
1.78604,61,-452.10405
1.78658,61,-453.7724
1.78712,61,-455.43565
1.78766,61,-457.09376
1.78821,61,-458.74673
1.78875,61,-460.39453
1.78929,61,-462.03714
1.78983,61,-463.67455
1.79038,61,-465.30673
1.79092,61,-466.93366
1.79146,61,-468.55533
1.792,61,-470.17172
1.79255,61,-471.78281
1.79309,61,-473.38858
1.79363,61,-474.98901
1.79417,61,-476.58408
1.79472,61,-478.17377
1.79526,61,-479.75807
1.7958,61,-481.33695
1.79634,61,-482.9104
1.79689,61,-484.47841
1.79743,61,-486.04094
1.79797,61,-487.59798
1.79851,61,-489.14952
1.79906,61,-490.69554
1.7996,61,-492.23601
1.80014,61,-493.77092
1.80068,61,-495.30026
1.80122,61,-496.824
1.80177,61,-498.34212
1.80231,61,-499.85461
1.80285,61,-501.36145
1.80339,61,-502.86263
1.80394,61,-504.35812
1.80448,61,-505.8479
1.80502,61,-507.33197
1.80556,61,-508.8103
1.80611,61,-510.28287
1.80665,61,-511.74967
1.80719,61,-513.21068
1.80773,61,-514.66588
1.80828,61,-516.11526
1.80882,61,-517.55879
1.80936,61,-518.99647
1.8099,61,-520.42827
1.81045,61,-521.85417
1.81099,61,-523.27417
1.81153,61,-524.68823
1.81207,61,-526.09636
1.81262,61,-527.49852
1.81316,61,-528.8947
1.8137,61,-530.28489
1.81424,61,-531.66907
1.81478,61,-533.04722
1.81533,61,-534.41933
1.81587,61,-535.78538
1.81641,61,-537.14534
1.81695,61,-538.49922
1.8175,61,-539.84698
1.81804,61,-541.18862
1.81858,61,-542.52412
1.81912,61,-543.85345
1.81967,61,-545.17661
1.82021,61,-546.49358
1.82075,61,-547.80434
1.82129,61,-549.10888
1.82184,61,-550.40718
1.82238,61,-551.69922
1.82292,61,-552.985
1.82346,61,-554.26448
1.82401,61,-555.53766
1.82455,61,-556.80453
1.82509,61,-558.06506
1.82563,61,-559.31924
1.82618,61,-560.56705
1.82672,61,-561.80848
1.82726,61,-563.04352
1.8278,61,-564.27214
1.82834,61,-565.49434
1.82889,61,-566.71009
1.82943,61,-567.91938
1.82997,61,-569.1222
1.83051,61,-570.31853
1.83106,61,-571.50836
1.8316,61,-572.69167
1.83214,61,-573.86844
1.83268,61,-575.03867
1.83323,61,-576.20233
1.83377,61,-577.35941
1.83431,61,-578.50989
1.83485,61,-579.65377
1.8354,61,-580.79102
1.83594,61,-581.92163
1.83648,61,-583.04559
1.83702,61,-584.16288
1.83757,61,-585.27349
1.83811,61,-586.37739
1.83865,61,-587.47459
1.83919,61,-588.56506
1.83974,61,-589.64878
1.84028,61,-590.72575
1.84082,61,-591.79595
1.84136,61,-592.85937
1.8419,61,-593.91598
1.84245,61,-594.96578
1.84299,61,-596.00875
1.84353,61,-597.04488
1.84407,61,-598.07415
1.84462,61,-599.09655
1.84516,61,-600.11207
1.8457,61,-601.12068
1.84624,61,-602.12239
1.84679,61,-603.11716
1.84733,61,-604.10499
1.84787,61,-605.08587
1.84841,61,-606.05978
1.84896,61,-607.02671
1.8495,61,-607.98664
1.85004,61,-608.93955
1.85058,61,-609.88545
1.85113,61,-610.8243
1.85167,61,-611.75611
1.85221,61,-612.68084
1.85275,61,-613.5985
1.8533,61,-614.50907
1.85384,61,-615.41252
1.85438,61,-616.30886
1.85492,61,-617.19807
1.85546,61,-618.08013
1.85601,61,-618.95502
1.85655,61,-619.82275
1.85709,61,-620.68329
1.85763,61,-621.53662
1.85818,61,-622.38275
1.85872,61,-623.22165
1.85926,61,-624.0533
1.8598,61,-624.87771
1.86035,61,-625.69485
1.86089,61,-626.50471
1.86143,61,-627.30728
1.86197,61,-628.10254
1.86252,61,-628.89049
1.86306,61,-629.67111
1.8636,61,-630.44438
1.86414,61,-631.2103
1.86469,61,-631.96884
1.86523,61,-632.72001
1.86577,61,-633.46378
1.86631,61,-634.20015
1.86686,61,-634.9291
1.8674,61,-635.65061
1.86794,61,-636.36468
1.86848,61,-637.07129
1.86902,61,-637.77044
1.86957,61,-638.4621
1.87011,61,-639.14627
1.87065,61,-639.82294
1.87119,61,-640.49208
1.87174,61,-641.1537
1.87228,61,-641.80777
1.87282,61,-642.45429
1.87336,61,-643.09324
1.87391,61,-643.72462
1.87445,61,-644.3484
1.87499,61,-644.96459
1.87553,61,-645.57316
1.87608,61,-646.1741
1.87662,61,-646.76741
1.87716,61,-647.35306
1.8777,61,-647.93106
1.87825,61,-648.50139
1.87879,61,-649.06403
1.87933,61,-649.61898
1.87987,61,-650.16622
1.88042,61,-650.70575
1.88096,61,-651.23754
1.8815,61,-651.7616
1.88204,61,-652.27791
1.88258,61,-652.78645
1.88313,61,-653.28723
1.88367,61,-653.78022
1.88421,61,-654.26541
1.88475,61,-654.7428
1.8853,61,-655.21237
1.88584,61,-655.67412
1.88638,61,-656.12803
1.88692,61,-656.57409
1.88747,61,-657.0123
1.88801,61,-657.44264
1.88855,61,-657.86509
1.88909,61,-658.27966
1.88964,61,-658.68633
1.89018,61,-659.0851
1.89072,61,-659.47594
1.89126,61,-659.85885
1.89181,61,-660.23383
1.89235,61,-660.60086
1.89289,61,-660.95993
1.89343,61,-661.31104
1.89398,61,-661.65417
1.89452,61,-661.98931
1.89506,61,-662.31647
1.8956,61,-662.63561
1.89614,61,-662.94675
1.89669,61,-663.24987
1.89723,61,-663.54496
1.89777,61,-663.83201
1.89831,61,-664.11101
1.89886,61,-664.38197
1.8994,61,-664.64486
1.89994,61,-664.89969
1.90048,61,-665.14644
1.90103,61,-665.3851
1.90157,61,-665.61568
1.90211,61,-665.83816
1.90265,61,-666.05254
1.9032,61,-666.25881
1.90374,61,-666.45696
1.90428,61,-666.64699
1.90482,61,-666.82889
1.90537,61,-667.00267
1.90591,61,-667.1683
1.90645,61,-667.3258
1.90699,61,-667.47514
1.90754,61,-667.61634
1.90808,61,-667.74939
1.90862,61,-667.87427
1.90916,61,-667.991
1.9097,61,-668.09956
1.91025,61,-668.19996
1.91079,61,-668.2922
1.91133,61,-668.37626
1.91187,61,-668.45215
1.91242,61,-668.51987
1.91296,61,-668.57942
1.9135,61,-668.6308
1.91404,61,-668.67401
1.91459,61,-668.70905
1.91513,61,-668.73592
1.91567,61,-668.75462
1.91621,61,-668.76516
1.91676,61,-668.76753
1.9173,61,-668.76175
1.91784,61,-668.7478
1.91838,61,-668.72571
1.91893,61,-668.69546
1.91947,61,-668.65707
1.92001,61,-668.61054
1.92055,61,-668.55587
1.9211,61,-668.49307
1.92164,61,-668.42215
1.92218,61,-668.34311
1.92272,61,-668.25597
1.92326,61,-668.16071
1.92381,61,-668.05736
1.92435,61,-667.94593
1.92489,61,-667.82641
1.92543,61,-667.69881
1.92598,61,-667.56316
1.92652,61,-667.41944
1.92706,61,-667.26768
1.9276,61,-667.10788
1.92815,61,-666.94005
1.92869,61,-666.7642
1.92923,61,-666.58034
1.92977,61,-666.38848
1.93032,61,-666.18863
1.93086,61,-665.9808
1.9314,61,-665.76499
1.93194,61,-665.54123
1.93249,61,-665.30952
1.93303,61,-665.06986
1.93357,61,-664.82228
1.93411,61,-664.56677
1.93466,61,-664.30336
1.9352,61,-664.03204
1.93574,61,-663.75284
1.93628,61,-663.46576
1.93682,61,-663.1708
1.93737,61,-662.86799
1.93791,61,-662.55734
1.93845,61,-662.23884
1.93899,61,-661.91251
1.93954,61,-661.57837
1.94008,61,-661.23641
1.94062,61,-660.88665
1.94116,61,-660.52911
1.94171,61,-660.16378
1.94225,61,-659.79068
1.94279,61,-659.40982
1.94333,61,-659.0212
1.94388,61,-658.62483
1.94442,61,-658.22073
1.94496,61,-657.8089
1.9455,61,-657.38935
1.94605,61,-656.96209
1.94659,61,-656.52712
1.94713,61,-656.08446
1.94767,61,-655.63411
1.94822,61,-655.17607
1.94876,61,-654.71037
1.9493,61,-654.23699
1.94984,61,-653.75596
1.95038,61,-653.26728
1.95093,61,-652.77095
1.95147,61,-652.26698
1.95201,61,-651.75537
1.95255,61,-651.23615
1.9531,61,-650.7093
1.95364,61,-650.17484
1.95418,61,-649.63278
1.95472,61,-649.08311
1.95527,61,-648.52585
1.95581,61,-647.96101
1.95635,61,-647.38858
1.95689,61,-646.80857
1.95744,61,-646.22099
1.95798,61,-645.62585
1.95852,61,-645.02315
1.95906,61,-644.41289
1.95961,61,-643.79509
1.96015,61,-643.16974
1.96069,61,-642.53686
1.96123,61,-641.89644
1.96178,61,-641.2485
1.96232,61,-640.59304
1.96286,61,-639.93006
1.9634,61,-639.25957
1.96394,61,-638.58158
1.96449,61,-637.89609
1.96503,61,-637.20311
1.96557,61,-636.50264
1.96611,61,-635.79469
1.96666,61,-635.07926
1.9672,61,-634.35636
1.96774,61,-633.62599
1.96828,61,-632.88817
1.96883,61,-632.1429
1.96937,61,-631.39018
1.96991,61,-630.63001
1.97045,61,-629.86241
1.971,61,-629.08739
1.97154,61,-628.30494
1.97208,61,-627.51508
1.97262,61,-626.7178
1.97317,61,-625.91313
1.97371,61,-625.10106
1.97425,61,-624.2816
1.97479,61,-623.45476
1.97534,61,-622.62054
1.97588,61,-621.77895
1.97642,61,-620.93001
1.97696,61,-620.07371
1.9775,61,-619.21007
1.97805,61,-618.33909
1.97859,61,-617.46078
1.97913,61,-616.57514
1.97967,61,-615.6822
1.98022,61,-614.78195
1.98076,61,-613.8744
1.9813,61,-612.95957
1.98184,61,-612.03745
1.98239,61,-611.10807
1.98293,61,-610.17143
1.98347,61,-609.22753
1.98401,61,-608.27639
1.98456,61,-607.31802
1.9851,61,-606.35242
1.98564,61,-605.37962
1.98618,61,-604.39961
1.98673,61,-603.41241
1.98727,61,-602.41802
1.98781,61,-601.41646
1.98835,61,-600.40775
1.9889,61,-599.39188
1.98944,61,-598.36888
1.98998,61,-597.33875
1.99052,61,-596.3015
1.99106,61,-595.25715
1.99161,61,-594.20571
1.99215,61,-593.14719
1.99269,61,-592.0816
1.99323,61,-591.00895
1.99378,61,-589.92927
1.99432,61,-588.84255
1.99486,61,-587.74882
1.9954,61,-586.64808
1.99595,61,-585.54036
1.99649,61,-584.42565
1.99703,61,-583.30399
1.99757,61,-582.17537
1.99812,61,-581.03982
1.99866,61,-579.89735
1.9992,61,-578.74798
1.99974,61,-577.59171
4.57E-04,62,-575.56862
9.99E-04,62,-574.38768
0.00154,62,-573.19987
0.00208,62,-572.00522
0.00263,62,-570.80374
0.00317,62,-569.59544
0.00371,62,-568.38034
0.00425,62,-567.15846
0.0048,62,-565.92981
0.00534,62,-564.69442
0.00588,62,-563.45229
0.00642,62,-562.20346
0.00697,62,-560.94792
0.00751,62,-559.68571
0.00805,62,-558.41684
0.00859,62,-557.14133
0.00914,62,-555.85919
0.00968,62,-554.57045
0.01022,62,-553.27513
0.01076,62,-551.97324
0.0113,62,-550.66479
0.01185,62,-549.34982
0.01239,62,-548.02834
0.01293,62,-546.70037
0.01347,62,-545.36593
0.01402,62,-544.02503
0.01456,62,-542.67771
0.0151,62,-541.32397
0.01564,62,-539.96384
0.01619,62,-538.59733
0.01673,62,-537.22448
0.01727,62,-535.8453
0.01781,62,-534.4598
0.01836,62,-533.06802
0.0189,62,-531.66997
0.01944,62,-530.26567
0.01998,62,-528.85514
0.02053,62,-527.43841
0.02107,62,-526.0155
0.02161,62,-524.58642
0.02215,62,-523.1512
0.0227,62,-521.70986
0.02324,62,-520.26242
0.02378,62,-518.80891
0.02432,62,-517.34934
0.02486,62,-515.88374
0.02541,62,-514.41214
0.02595,62,-512.93454
0.02649,62,-511.45098
0.02703,62,-509.96148
0.02758,62,-508.46606
0.02812,62,-506.96473
0.02866,62,-505.45754
0.0292,62,-503.94449
0.02975,62,-502.42562
0.03029,62,-500.90093
0.03083,62,-499.37047
0.03137,62,-497.83424
0.03192,62,-496.29228
0.03246,62,-494.7446
0.033,62,-493.19124
0.03354,62,-491.6322
0.03409,62,-490.06753
0.03463,62,-488.49723
0.03517,62,-486.92134
0.03571,62,-485.33987
0.03626,62,-483.75286
0.0368,62,-482.16032
0.03734,62,-480.56228
0.03788,62,-478.95876
0.03842,62,-477.34979
0.03897,62,-475.73539
0.03951,62,-474.11559
0.04005,62,-472.4904
0.04059,62,-470.85985
0.04114,62,-469.22398
0.04168,62,-467.58279
0.04222,62,-465.93632
0.04276,62,-464.28459
0.04331,62,-462.62762
0.04385,62,-460.96544
0.04439,62,-459.29807
0.04493,62,-457.62554
0.04548,62,-455.94788
0.04602,62,-454.26509
0.04656,62,-452.57722
0.0471,62,-450.88429
0.04765,62,-449.18631
0.04819,62,-447.48332
0.04873,62,-445.77533
0.04927,62,-444.06238
0.04982,62,-442.34449
0.05036,62,-440.62168
0.0509,62,-438.89398
0.05144,62,-437.16141
0.05198,62,-435.42399
0.05253,62,-433.68176
0.05307,62,-431.93474
0.05361,62,-430.18294
0.05415,62,-428.4264
0.0547,62,-426.66514
0.05524,62,-424.89919
0.05578,62,-423.12856
0.05632,62,-421.35329
0.05687,62,-419.5734
0.05741,62,-417.78891
0.05795,62,-415.99985
0.05849,62,-414.20625
0.05904,62,-412.40812
0.05958,62,-410.60549
0.06012,62,-408.7984
0.06066,62,-406.98685
0.06121,62,-405.17088
0.06175,62,-403.35052
0.06229,62,-401.52578
0.06283,62,-399.69669
0.06338,62,-397.86327
0.06392,62,-396.02556
0.06446,62,-394.18357
0.065,62,-392.33734
0.06554,62,-390.48687
0.06609,62,-388.63221
0.06663,62,-386.77336
0.06717,62,-384.91037
0.06771,62,-383.04325
0.06826,62,-381.17202
0.0688,62,-379.29672
0.06934,62,-377.41737
0.06988,62,-375.53398
0.07043,62,-373.64659
0.07097,62,-371.75522
0.07151,62,-369.85989
0.07205,62,-367.96063
0.0726,62,-366.05746
0.07314,62,-364.15041
0.07368,62,-362.2395
0.07422,62,-360.32476
0.07477,62,-358.4062
0.07531,62,-356.48386
0.07585,62,-354.55776
0.07639,62,-352.62792
0.07694,62,-350.69437
0.07748,62,-348.75712
0.07802,62,-346.81621
0.07856,62,-344.87166
0.0791,62,-342.9235
0.07965,62,-340.97174
0.08019,62,-339.01641
0.08073,62,-337.05753
0.08127,62,-335.09513
0.08182,62,-333.12924
0.08236,62,-331.15987
0.0829,62,-329.18705
0.08344,62,-327.2108
0.08399,62,-325.23116
0.08453,62,-323.24813
0.08507,62,-321.26175
0.08561,62,-319.27203
0.08616,62,-317.27901
0.0867,62,-315.2827
0.08724,62,-313.28313
0.08778,62,-311.28033
0.08833,62,-309.27431
0.08887,62,-307.26509
0.08941,62,-305.25271
0.08995,62,-303.23719
0.0905,62,-301.21855
0.09104,62,-299.1968
0.09158,62,-297.17199
0.09212,62,-295.14412
0.09266,62,-293.11322
0.09321,62,-291.07932
0.09375,62,-289.04244
0.09429,62,-287.00259
0.09483,62,-284.95981
0.09538,62,-282.91412
0.09592,62,-280.86554
0.09646,62,-278.81409
0.097,62,-276.75979
0.09755,62,-274.70268
0.09809,62,-272.64276
0.09863,62,-270.58007
0.09917,62,-268.51462
0.09972,62,-266.44644
0.10026,62,-264.37555
0.1008,62,-262.30198
0.10134,62,-260.22574
0.10189,62,-258.14686
0.10243,62,-256.06537
0.10297,62,-253.98127
0.10351,62,-251.89461
0.10406,62,-249.80539
0.1046,62,-247.71364
0.10514,62,-245.61938
0.10568,62,-243.52264
0.10622,62,-241.42343
0.10677,62,-239.32179
0.10731,62,-237.21773
0.10785,62,-235.11126
0.10839,62,-233.00243
0.10894,62,-230.89124
0.10948,62,-228.77772
0.11002,62,-226.6619
0.11056,62,-224.54378
0.11111,62,-222.4234
0.11165,62,-220.30078
0.11219,62,-218.17594
0.11273,62,-216.04889
0.11328,62,-213.91967
0.11382,62,-211.78829
0.11436,62,-209.65478
0.1149,62,-207.51916
0.11545,62,-205.38144
0.11599,62,-203.24165
0.11653,62,-201.09982
0.11707,62,-198.95596
0.11762,62,-196.8101
0.11816,62,-194.66225
0.1187,62,-192.51244
0.11924,62,-190.36069
0.11978,62,-188.20702
0.12033,62,-186.05145
0.12087,62,-183.894
0.12141,62,-181.73471
0.12195,62,-179.57357
0.1225,62,-177.41063
0.12304,62,-175.24589
0.12358,62,-173.07939
0.12412,62,-170.91114
0.12467,62,-168.74116
0.12521,62,-166.56947
0.12575,62,-164.3961
0.12629,62,-162.22107
0.12684,62,-160.0444
0.12738,62,-157.8661
0.12792,62,-155.68621
0.12846,62,-153.50474
0.12901,62,-151.32171
0.12955,62,-149.13714
0.13009,62,-146.95106
0.13063,62,-144.76349
0.13118,62,-142.57445
0.13172,62,-140.38395
0.13226,62,-138.19203
0.1328,62,-135.9987
0.13334,62,-133.80398
0.13389,62,-131.60789
0.13443,62,-129.41046
0.13497,62,-127.21171
0.13551,62,-125.01166
0.13606,62,-122.81032
0.1366,62,-120.60773
0.13714,62,-118.40389
0.13768,62,-116.19884
0.13823,62,-113.99259
0.13877,62,-111.78517
0.13931,62,-109.5766
0.13985,62,-107.36689
0.1404,62,-105.15608
0.14094,62,-102.94417
0.14148,62,-100.7312
0.14202,62,-98.51718
0.14257,62,-96.30213
0.14311,62,-94.08609
0.14365,62,-91.86905
0.14419,62,-89.65106
0.14474,62,-87.43213
0.14528,62,-85.21229
0.14582,62,-82.99154
0.14636,62,-80.76992
0.1469,62,-78.54745
0.14745,62,-76.32415
0.14799,62,-74.10004
0.14853,62,-71.87514
0.14907,62,-69.64947
0.14962,62,-67.42306
0.15016,62,-65.19592
0.1507,62,-62.96808
0.15124,62,-60.73957
0.15179,62,-58.51039
0.15233,62,-56.28058
0.15287,62,-54.05016
0.15341,62,-51.81914
0.15396,62,-49.58756
0.1545,62,-47.35542
0.15504,62,-45.12276
0.15558,62,-42.8896
0.15613,62,-40.65595
0.15667,62,-38.42184
0.15721,62,-36.1873
0.15775,62,-33.95233
0.1583,62,-31.71698
0.15884,62,-29.48125
0.15938,62,-27.24518
0.15992,62,-25.00877
0.16046,62,-22.77206
0.16101,62,-20.53507
0.16155,62,-18.29782
0.16209,62,-16.06033
0.16263,62,-13.82263
0.16318,62,-11.58474
0.16372,62,-9.34667
0.16426,62,-7.10846
0.1648,62,-4.87012
0.16535,62,-2.63168
0.16589,62,-0.39316
0.16643,62,1.84544
0.16697,62,4.0841
0.16752,62,6.3228
0.16806,62,8.56152
0.1686,62,10.80023
0.16914,62,13.03891
0.16969,62,15.27754
0.17023,62,17.5161
0.17077,62,19.75456
0.17131,62,21.9929
0.17186,62,24.2311
0.1724,62,26.46913
0.17294,62,28.70698
0.17348,62,30.94461
0.17402,62,33.18201
0.17457,62,35.41915
0.17511,62,37.65601
0.17565,62,39.89257
0.17619,62,42.1288
0.17674,62,44.36468
0.17728,62,46.60018
0.17782,62,48.83529
0.17836,62,51.06998
0.17891,62,53.30422
0.17945,62,55.53799
0.17999,62,57.77127
0.18053,62,60.00403
0.18108,62,62.23625
0.18162,62,64.46791
0.18216,62,66.69898
0.1827,62,68.92944
0.18325,62,71.15926
0.18379,62,73.38842
0.18433,62,75.61689
0.18487,62,77.84466
0.18542,62,80.07169
0.18596,62,82.29797
0.1865,62,84.52346
0.18704,62,86.74814
0.18758,62,88.972
0.18813,62,91.195
0.18867,62,93.41711
0.18921,62,95.63833
0.18975,62,97.85861
0.1903,62,100.07794
0.19084,62,102.29629
0.19138,62,104.51364
0.19192,62,106.72996
0.19247,62,108.94523
0.19301,62,111.15942
0.19355,62,113.3725
0.19409,62,115.58446
0.19464,62,117.79527
0.19518,62,120.0049
0.19572,62,122.21333
0.19626,62,124.42053
0.19681,62,126.62648
0.19735,62,128.83115
0.19789,62,131.03452
0.19843,62,133.23656
0.19898,62,135.43725
0.19952,62,137.63657
0.20006,62,139.83448
0.2006,62,142.03097
0.20114,62,144.226
0.20169,62,146.41956
0.20223,62,148.61162
0.20277,62,150.80214
0.20331,62,152.99112
0.20386,62,155.17852
0.2044,62,157.36432
0.20494,62,159.54849
0.20548,62,161.731
0.20603,62,163.91184
0.20657,62,166.09098
0.20711,62,168.26839
0.20765,62,170.44404
0.2082,62,172.61792
0.20874,62,174.78999
0.20928,62,176.96024
0.20982,62,179.12863
0.21037,62,181.29515
0.21091,62,183.45976
0.21145,62,185.62244
0.21199,62,187.78317
0.21254,62,189.94192
0.21308,62,192.09866
0.21362,62,194.25338
0.21416,62,196.40604
0.2147,62,198.55663
0.21525,62,200.7051
0.21579,62,202.85145
0.21633,62,204.99565
0.21687,62,207.13767
0.21742,62,209.27748
0.21796,62,211.41506
0.2185,62,213.55039
0.21904,62,215.68344
0.21959,62,217.81418
0.22013,62,219.94259
0.22067,62,222.06865
0.22121,62,224.19234
0.22176,62,226.31361
0.2223,62,228.43246
0.22284,62,230.54886
0.22338,62,232.66277
0.22393,62,234.77419
0.22447,62,236.88307
0.22501,62,238.9894
0.22555,62,241.09315
0.2261,62,243.1943
0.22664,62,245.29283
0.22718,62,247.3887
0.22772,62,249.48189
0.22826,62,251.57239
0.22881,62,253.66015
0.22935,62,255.74517
0.22989,62,257.82741
0.23043,62,259.90685
0.23098,62,261.98346
0.23152,62,264.05723
0.23206,62,266.12813
0.2326,62,268.19612
0.23315,62,270.26119
0.23369,62,272.32332
0.23423,62,274.38248
0.23477,62,276.43864
0.23532,62,278.49178
0.23586,62,280.54187
0.2364,62,282.5889
0.23694,62,284.63283
0.23749,62,286.67365
0.23803,62,288.71133
0.23857,62,290.74584
0.23911,62,292.77717
0.23966,62,294.80528
0.2402,62,296.83015
0.24074,62,298.85176
0.24128,62,300.87009
0.24182,62,302.88511
0.24237,62,304.89679
0.24291,62,306.90512
0.24345,62,308.91007
0.24399,62,310.91161
0.24454,62,312.90973
0.24508,62,314.9044
0.24562,62,316.89559
0.24616,62,318.88328
0.24671,62,320.86745
0.24725,62,322.84807
0.24779,62,324.82513
0.24833,62,326.79859
0.24888,62,328.76844
0.24942,62,330.73465
0.24996,62,332.6972
0.2505,62,334.65606
0.25105,62,336.61121
0.25159,62,338.56263
0.25213,62,340.5103
0.25267,62,342.45419
0.25322,62,344.39428
0.25376,62,346.33054
0.2543,62,348.26296
0.25484,62,350.19151
0.25538,62,352.11617
0.25593,62,354.03691
0.25647,62,355.95372
0.25701,62,357.86656
0.25755,62,359.77543
0.2581,62,361.68028
0.25864,62,363.58111
0.25918,62,365.4779
0.25972,62,367.37061
0.26027,62,369.25922
0.26081,62,371.14372
0.26135,62,373.02408
0.26189,62,374.90028
0.26244,62,376.77229
0.26298,62,378.64011
0.26352,62,380.50369
0.26406,62,382.36303
0.26461,62,384.21809
0.26515,62,386.06887
0.26569,62,387.91532
0.26623,62,389.75745
0.26678,62,391.59521
0.26732,62,393.4286
0.26786,62,395.25759
0.2684,62,397.08216
0.26894,62,398.90228
0.26949,62,400.71794
0.27003,62,402.52911
0.27057,62,404.33578
0.27111,62,406.13791
0.27166,62,407.9355
0.2722,62,409.72852
0.27274,62,411.51695
0.27328,62,413.30077
0.27383,62,415.07995
0.27437,62,416.85448
0.27491,62,418.62434
0.27545,62,420.3895
0.276,62,422.14994
0.27654,62,423.90566
0.27708,62,425.65661
0.27762,62,427.40279
0.27817,62,429.14417
0.27871,62,430.88073
0.27925,62,432.61246
0.27979,62,434.33932
0.28034,62,436.06131
0.28088,62,437.77841
0.28142,62,439.49058
0.28196,62,441.19782
0.2825,62,442.9001
0.28305,62,444.5974
0.28359,62,446.2897
0.28413,62,447.97699
0.28467,62,449.65924
0.28522,62,451.33644
0.28576,62,453.00856
0.2863,62,454.67558
0.28684,62,456.33749
0.28739,62,457.99427
0.28793,62,459.64589
0.28847,62,461.29234
0.28901,62,462.93361
0.28956,62,464.56966
0.2901,62,466.20048
0.29064,62,467.82605
0.29118,62,469.44636
0.29173,62,471.06138
0.29227,62,472.6711
0.29281,62,474.27549
0.29335,62,475.87454
0.2939,62,477.46823
0.29444,62,479.05654
0.29498,62,480.63945
0.29552,62,482.21695
0.29606,62,483.78902
0.29661,62,485.35563
0.29715,62,486.91676
0.29769,62,488.47242
0.29823,62,490.02256
0.29878,62,491.56718
0.29932,62,493.10625
0.29986,62,494.63976
0.3004,62,496.1677
0.30095,62,497.69003
0.30149,62,499.20676
0.30203,62,500.71784
0.30257,62,502.22328
0.30312,62,503.72305
0.30366,62,505.21714
0.3042,62,506.70552
0.30474,62,508.18818
0.30529,62,509.66511
0.30583,62,511.13628
0.30637,62,512.60167
0.30691,62,514.06128
0.30746,62,515.51508
0.308,62,516.96305
0.30854,62,518.40519
0.30908,62,519.84146
0.30962,62,521.27186
0.31017,62,522.69637
0.31071,62,524.11497
0.31125,62,525.52765
0.31179,62,526.93438
0.31234,62,528.33515
0.31288,62,529.72994
0.31342,62,531.11874
0.31396,62,532.50153
0.31451,62,533.8783
0.31505,62,535.24903
0.31559,62,536.61369
0.31613,62,537.97228
0.31668,62,539.32478
0.31722,62,540.67117
0.31776,62,542.01143
0.3183,62,543.34556
0.31885,62,544.67353
0.31939,62,545.99532
0.31993,62,547.31093
0.32047,62,548.62033
0.32102,62,549.92352
0.32156,62,551.22046
0.3221,62,552.51115
0.32264,62,553.79558
0.32318,62,555.07372
0.32373,62,556.34556
0.32427,62,557.61108
0.32481,62,558.87027
0.32535,62,560.12312
0.3259,62,561.3696
0.32644,62,562.60971
0.32698,62,563.84342
0.32752,62,565.07072
0.32807,62,566.2916
0.32861,62,567.50603
0.32915,62,568.71402
0.32969,62,569.91553
0.33024,62,571.11055
0.33078,62,572.29908
0.33132,62,573.48109
0.33186,62,574.65656
0.33241,62,575.82549
0.33295,62,576.98786
0.33349,62,578.14365
0.33403,62,579.29285
0.33458,62,580.43545
0.33512,62,581.57142
0.33566,62,582.70075
0.3362,62,583.82344
0.33674,62,584.93946
0.33729,62,586.04879
0.33783,62,587.15144
0.33837,62,588.24737
